,Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
0,NSRDB,693763,-,-,-,33.21,-97.14,-6,203,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,v3.0.1
1,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13103,2009,9,30,22,30,0,0,0,4.3,22,140.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13104,2009,9,30,23,0,0,0,0,4.3,22,144.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13105,2009,9,30,23,30,0,0,0,4.3,22,147.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13106,2009,10,1,0,0,0,0,0,4.4,22,149.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13107,2009,10,1,0,30,0,0,0,4.5,22,149.92000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13108,2009,10,1,1,0,0,0,0,4.6000000000000005,22,148.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13109,2009,10,1,1,30,0,0,0,4.6000000000000005,22,145.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13110,2009,10,1,2,0,0,0,0,4.6000000000000005,22,141.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13111,2009,10,1,2,30,0,0,0,4.5,21,137.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13112,2009,10,1,3,0,0,0,0,4.4,21,131.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13113,2009,10,1,3,30,0,0,0,4.3,21,126.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13114,2009,10,1,4,0,0,0,0,4.3,22,120.35000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13115,2009,10,1,4,30,0,0,0,4.3,22,114.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13116,2009,10,1,5,0,0,0,0,4.4,22,108.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13117,2009,10,1,5,30,0,0,0,4.3,22,101.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13118,2009,10,1,6,0,0,0,0,4.3,22,95.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13119,2009,10,1,6,30,0,0,0,4.2,22,89.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13120,2009,10,1,7,0,20,20,0,4.2,22,83.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13121,2009,10,1,7,30,20,20,0,4.2,22,76.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13122,2009,10,1,8,0,43,43,0,4.2,23,70.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13123,2009,10,1,8,30,37,37,0,4.5,23,65.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13124,2009,10,1,9,0,88,88,0,4.9,24,59.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13125,2009,10,1,9,30,100,100,0,5.4,25,53.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13126,2009,10,1,10,0,124,124,0,5.9,26,49.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13127,2009,10,1,10,30,137,137,0,6.0,27,44.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13128,2009,10,1,11,0,731,149,770,6.1000000000000005,28,41.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13129,2009,10,1,11,30,766,152,783,5.9,29,38.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13130,2009,10,1,12,0,789,143,807,5.800000000000001,30,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13131,2009,10,1,12,30,351,325,32,5.4,30,36.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13132,2009,10,1,13,0,780,136,816,5.1000000000000005,31,37.980000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13133,2009,10,1,13,30,750,134,808,4.6000000000000005,31,40.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13134,2009,10,1,14,0,706,124,808,4.2,31,43.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13135,2009,10,1,14,30,646,119,790,3.6,30,48.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13136,2009,10,1,15,0,573,115,760,3.1,30,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13137,2009,10,1,15,30,488,107,725,2.6,29,58.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13138,2009,10,1,16,0,8,8,0,2.1,28,63.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13139,2009,10,1,16,30,220,132,255,2.2,26,69.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13140,2009,10,1,17,0,195,65,530,2.3000000000000003,25,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13141,2009,10,1,17,30,95,43,366,2.5,23,81.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13142,2009,10,1,18,0,17,13,113,2.9000000000000004,21,88.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13143,2009,10,1,18,30,0,0,0,3.3000000000000003,20,94.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13144,2009,10,1,19,0,0,0,0,3.7,19,100.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13145,2009,10,1,19,30,0,0,0,3.7,18,106.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13146,2009,10,1,20,0,0,0,0,3.8000000000000003,18,113.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13147,2009,10,1,20,30,0,0,0,3.8000000000000003,17,119.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13148,2009,10,1,21,0,0,0,0,3.8000000000000003,17,125.21000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13149,2009,10,1,21,30,0,0,0,3.7,16,130.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13150,2009,10,1,22,0,0,0,0,3.7,16,136.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13151,2009,10,1,22,30,0,0,0,3.6,15,141.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13152,2009,10,1,23,0,0,0,0,3.5,15,145.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13153,2009,10,1,23,30,0,0,0,3.3000000000000003,14,148.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13154,2009,10,2,0,0,0,0,0,3.1,14,150.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13155,2009,10,2,0,30,0,0,0,2.8000000000000003,13,150.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13156,2009,10,2,1,0,0,0,0,2.6,12,148.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13157,2009,10,2,1,30,0,0,0,2.3000000000000003,11,145.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13158,2009,10,2,2,0,0,0,0,2.1,11,142.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13159,2009,10,2,2,30,0,0,0,1.9000000000000001,11,137.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13160,2009,10,2,3,0,0,0,0,1.7000000000000002,11,132.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13161,2009,10,2,3,30,0,0,0,1.5,10,126.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13162,2009,10,2,4,0,0,0,0,1.4000000000000001,10,120.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13163,2009,10,2,4,30,0,0,0,1.3,10,114.46000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13164,2009,10,2,5,0,0,0,0,1.3,10,108.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13165,2009,10,2,5,30,0,0,0,1.3,9,102.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13166,2009,10,2,6,0,0,0,0,1.3,9,95.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13167,2009,10,2,6,30,0,0,0,1.6,10,89.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13168,2009,10,2,7,0,85,34,443,2.0,12,83.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13169,2009,10,2,7,30,191,51,628,2.2,13,77.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13170,2009,10,2,8,0,302,63,737,2.4000000000000004,15,71.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13171,2009,10,2,8,30,411,72,809,2.4000000000000004,16,65.21000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13172,2009,10,2,9,0,514,79,858,2.4000000000000004,18,59.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13173,2009,10,2,9,30,607,84,894,2.5,19,54.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13174,2009,10,2,10,0,688,89,918,2.8000000000000003,21,49.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13175,2009,10,2,10,30,755,92,936,2.6,21,44.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13176,2009,10,2,11,0,807,95,948,2.5,22,41.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13177,2009,10,2,11,30,843,97,956,2.2,22,38.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13178,2009,10,2,12,0,860,99,956,2.0,23,37.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13179,2009,10,2,12,30,861,99,956,1.8,23,37.160000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13180,2009,10,2,13,0,845,99,951,1.6,23,38.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13181,2009,10,2,13,30,811,97,942,1.4000000000000001,23,40.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13182,2009,10,2,14,0,761,95,929,1.2000000000000002,24,44.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13183,2009,10,2,14,30,695,92,910,1.0,23,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13184,2009,10,2,15,0,615,89,881,0.9,23,53.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13185,2009,10,2,15,30,524,83,845,0.8,23,58.620000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13186,2009,10,2,16,0,423,76,797,0.7000000000000001,23,64.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13187,2009,10,2,16,30,315,67,727,0.6000000000000001,22,70.07000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13188,2009,10,2,17,0,205,55,624,0.6000000000000001,21,76.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13189,2009,10,2,17,30,99,38,454,0.7000000000000001,20,82.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13190,2009,10,2,18,0,16,12,149,0.9,19,88.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13191,2009,10,2,18,30,0,0,0,1.0,18,94.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13192,2009,10,2,19,0,0,0,0,1.1,17,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13193,2009,10,2,19,30,0,0,0,1.2000000000000002,16,107.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13194,2009,10,2,20,0,0,0,0,1.3,16,113.46000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13195,2009,10,2,20,30,0,0,0,1.3,15,119.57000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13196,2009,10,2,21,0,0,0,0,1.3,15,125.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13197,2009,10,2,21,30,0,0,0,1.3,14,131.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13198,2009,10,2,22,0,0,0,0,1.3,14,136.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13199,2009,10,2,22,30,0,0,0,1.3,13,141.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13200,2009,10,2,23,0,0,0,0,1.4000000000000001,13,145.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13201,2009,10,2,23,30,0,0,0,1.4000000000000001,12,148.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13202,2009,10,3,0,0,0,0,0,1.4000000000000001,12,150.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13203,2009,10,3,0,30,0,0,0,1.4000000000000001,12,150.67000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13204,2009,10,3,1,0,0,0,0,1.4000000000000001,12,149.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13205,2009,10,3,1,30,0,0,0,1.4000000000000001,11,146.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13206,2009,10,3,2,0,0,0,0,1.5,11,142.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13207,2009,10,3,2,30,0,0,0,1.5,11,137.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13208,2009,10,3,3,0,0,0,0,1.5,11,132.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13209,2009,10,3,3,30,0,0,0,1.5,10,126.60000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13210,2009,10,3,4,0,0,0,0,1.5,10,120.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13211,2009,10,3,4,30,0,0,0,1.5,10,114.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13212,2009,10,3,5,0,0,0,0,1.5,10,108.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13213,2009,10,3,5,30,0,0,0,1.4000000000000001,10,102.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13214,2009,10,3,6,0,0,0,0,1.4000000000000001,10,95.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13215,2009,10,3,6,30,0,0,0,1.6,11,89.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13216,2009,10,3,7,0,78,34,387,1.8,12,83.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13217,2009,10,3,7,30,179,53,572,2.0,13,77.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13218,2009,10,3,8,0,287,68,681,2.3000000000000003,15,71.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13219,2009,10,3,8,30,393,78,756,2.3000000000000003,17,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13220,2009,10,3,9,0,386,187,394,2.4000000000000004,19,59.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13221,2009,10,3,9,30,583,93,843,3.2,20,54.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13222,2009,10,3,10,0,661,100,866,4.0,22,49.550000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13223,2009,10,3,10,30,726,103,884,4.1000000000000005,23,45.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13224,2009,10,3,11,0,610,323,383,4.2,24,41.660000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13225,2009,10,3,11,30,635,333,389,4.2,24,39.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13226,2009,10,3,12,0,303,286,20,4.3,25,37.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13227,2009,10,3,12,30,302,286,19,4.2,24,37.550000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13228,2009,10,3,13,0,616,358,330,4.2,24,38.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13229,2009,10,3,13,30,193,188,5,4.0,24,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13230,2009,10,3,14,0,191,187,5,3.8000000000000003,24,44.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13231,2009,10,3,14,30,229,221,12,3.5,23,48.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13232,2009,10,3,15,0,377,271,178,3.2,23,53.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13233,2009,10,3,15,30,320,228,178,2.9000000000000004,22,58.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13234,2009,10,3,16,0,44,44,0,2.7,21,64.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13235,2009,10,3,16,30,44,44,0,2.2,20,70.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13236,2009,10,3,17,0,94,86,32,1.8,20,76.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13237,2009,10,3,17,30,42,42,0,1.6,19,82.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13238,2009,10,3,18,0,5,5,0,1.5,18,88.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13239,2009,10,3,18,30,0,0,0,1.6,17,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13240,2009,10,3,19,0,0,0,0,1.8,17,101.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13241,2009,10,3,19,30,0,0,0,1.9000000000000001,17,107.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13242,2009,10,3,20,0,0,0,0,2.0,17,113.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13243,2009,10,3,20,30,0,0,0,2.1,17,119.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13244,2009,10,3,21,0,0,0,0,2.3000000000000003,17,125.82000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13245,2009,10,3,21,30,0,0,0,2.7,17,131.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13246,2009,10,3,22,0,0,0,0,3.1,17,136.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13247,2009,10,3,22,30,0,0,0,3.2,16,141.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13248,2009,10,3,23,0,0,0,0,3.4000000000000004,16,146.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13249,2009,10,3,23,30,0,0,0,3.2,16,149.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13250,2009,10,4,0,0,0,0,0,3.1,16,150.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13251,2009,10,4,0,30,0,0,0,3.0,16,151.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13252,2009,10,4,1,0,0,0,0,2.9000000000000004,16,149.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13253,2009,10,4,1,30,0,0,0,2.7,16,146.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13254,2009,10,4,2,0,0,0,0,2.5,16,142.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13255,2009,10,4,2,30,0,0,0,2.4000000000000004,16,137.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13256,2009,10,4,3,0,0,0,0,2.3000000000000003,16,132.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13257,2009,10,4,3,30,0,0,0,2.1,16,126.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13258,2009,10,4,4,0,0,0,0,2.0,16,120.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13259,2009,10,4,4,30,0,0,0,1.9000000000000001,16,114.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13260,2009,10,4,5,0,0,0,0,1.9000000000000001,16,108.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13261,2009,10,4,5,30,0,0,0,1.9000000000000001,16,102.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13262,2009,10,4,6,0,0,0,0,1.9000000000000001,16,96.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13263,2009,10,4,6,30,0,0,0,2.0,16,89.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13264,2009,10,4,7,0,5,5,0,2.3000000000000003,16,83.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13265,2009,10,4,7,30,29,29,0,2.5,16,77.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13266,2009,10,4,8,0,20,20,0,2.7,17,71.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13267,2009,10,4,8,30,23,23,0,2.7,17,65.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13268,2009,10,4,9,0,43,43,0,2.8000000000000003,18,59.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13269,2009,10,4,9,30,30,30,0,2.7,18,54.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13270,2009,10,4,10,0,98,98,0,2.6,19,49.800000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13271,2009,10,4,10,30,104,104,0,2.5,19,45.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13272,2009,10,4,11,0,131,131,0,2.5,20,41.980000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13273,2009,10,4,11,30,65,65,0,2.3000000000000003,20,39.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13274,2009,10,4,12,0,66,66,0,2.1,21,38.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13275,2009,10,4,12,30,100,100,0,2.0,21,37.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13276,2009,10,4,13,0,83,83,0,2.0,22,39.160000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13277,2009,10,4,13,30,61,61,0,2.1,22,41.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13278,2009,10,4,14,0,35,35,0,2.2,22,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13279,2009,10,4,14,30,184,181,4,2.2,21,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13280,2009,10,4,15,0,199,193,9,2.2,21,54.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13281,2009,10,4,15,30,112,112,0,2.2,21,59.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13282,2009,10,4,16,0,29,29,0,2.3000000000000003,21,64.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13283,2009,10,4,16,30,28,28,0,2.3000000000000003,20,70.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13284,2009,10,4,17,0,169,72,420,2.4000000000000004,19,76.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13285,2009,10,4,17,30,76,45,247,2.4000000000000004,18,82.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13286,2009,10,4,18,0,0,0,0,2.5,18,89.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13287,2009,10,4,18,30,0,0,0,2.7,17,95.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13288,2009,10,4,19,0,0,0,0,2.9000000000000004,17,101.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13289,2009,10,4,19,30,0,0,0,3.0,16,107.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13290,2009,10,4,20,0,0,0,0,3.2,16,114.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13291,2009,10,4,20,30,0,0,0,3.2,16,120.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13292,2009,10,4,21,0,0,0,0,3.3000000000000003,16,126.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13293,2009,10,4,21,30,0,0,0,3.3000000000000003,15,131.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13294,2009,10,4,22,0,0,0,0,3.3000000000000003,15,137.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13295,2009,10,4,22,30,0,0,0,3.3000000000000003,14,142.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13296,2009,10,4,23,0,0,0,0,3.4000000000000004,14,146.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13297,2009,10,4,23,30,0,0,0,3.3000000000000003,14,149.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13298,2009,10,5,0,0,0,0,0,3.2,14,151.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13299,2009,10,5,0,30,0,0,0,3.1,13,151.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13300,2009,10,5,1,0,0,0,0,3.1,13,149.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
